# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux_thermal[1]*c_flux_thermal[1] c_flux_thermal[2]*c_flux_thermal[2] c_flux_thermal[3]*c_flux_thermal[3]
0 200
45 440 1557 0.000469564 0.000176188 0.00118028
46 450 1556 0.000310358 0.000256068 0.0012474
47 460 1555 0.000134756 0.000343313 0.00131515
48 470 1554 -4.69631e-05 0.0004352 0.00137918
49 480 1553 -0.000222982 0.000527337 0.0014345
50 490 1552 -0.000381404 0.000614222 0.00147636
51 500 1551 -0.00051194 0.000690719 0.00150057
52 510 1550 -0.000607879 0.000753308 0.00150329
53 520 1549 -0.000667956 0.000800388 0.00148195
54 530 1548 -0.000696877 0.000831661 0.00143703
55 540 1547 -0.000703947 0.000847368 0.00137296
56 550 1546 -0.000700065 0.00084792 0.00129681
57 560 1545 -0.000693901 0.000833962 0.00121537
58 570 1544 -0.000688864 0.000806805 0.00113285
59 580 1543 -0.000682562 0.000768942 0.00105005
60 590 1542 -0.000668875 0.000724168 0.000965431
61 600 1541 -0.000641622 0.000677494 0.000877729
62 610 1540 -0.000598203 0.000635144 0.000788412
63 620 1539 -0.000541109 0.000604153 0.000702676
64 630 1538 -0.000476603 0.000591154 0.000628313
65 640 1537 -0.000411715 0.000600633 0.000572949
66 650 1536 -0.000351335 0.000633298 0.00054108
67 660 1535 -0.000296739 0.000685371 0.000532653
68 670 1534 -0.000245798 0.000749516 0.000543782
69 680 1533 -0.000194435 0.000817355 0.000568817
70 690 1532 -0.00013885 0.00088244 0.000602497
71 700 1531 -7.74911e-05 0.000941797 0.000641224
72 710 1530 -1.17074e-05 0.000995146 0.000682718
73 720 1529 5.53554e-05 0.00104261 0.00072465
74 730 1528 0.00012078 0.00108258 0.000763433
75 740 1527 0.000183031 0.00111119 0.000794249
76 750 1526 0.000241494 0.00112395 0.000812591
77 760 1525 0.000295191 0.00111808 0.000816213
78 770 1524 0.000342156 0.00109362 0.000806307
79 780 1523 0.000380084 0.00105263 0.000787274
80 790 1522 0.000407226 0.000997478 0.000764912
81 800 1521 0.000422637 0.000929774 0.000743973
82 810 1520 0.000426255 0.000850406 0.000727156
83 820 1519 0.000419225 0.000760008 0.000716102
84 830 1518 0.000404115 0.000659204 0.000712795
85 840 1517 0.000384297 0.000548651 0.000719924
86 850 1516 0.000363065 0.000429309 0.000740429
87 860 1515 0.000343367 0.000302972 0.000777195
88 870 1514 0.000327719 0.000172347 0.000832883
89 880 1513 0.000317358 4.01531e-05 0.000909102
90 890 1512 0.000311548 -9.15799e-05 0.00100454
91 900 1511 0.000307906 -0.000221239 0.00111358
92 910 1510 0.000303331 -0.000347322 0.00122792
93 920 1509 0.000295506 -0.00046827 0.00134008
94 930 1508 0.000284081 -0.000582324 0.00144571
95 940 1507 0.00027052 -0.000687665 0.0015428
96 950 1506 0.000256849 -0.000782517 0.00162913
97 960 1505 0.000244383 -0.000864702 0.00169996
98 970 1504 0.000233741 -0.00093104 0.00174779
99 980 1503 0.000226259 -0.000977694 0.00176437
100 990 1502 0.000225028 -0.00100176 0.00174362
101 1000 1501 0.000234329 -0.00100344 0.00168369
102 1010 1500 0.000258381 -0.000987327 0.00158734
103 1020 1499 0.000300339 -0.000961788 0.00146072
104 1030 1498 0.000361591 -0.000935948 0.00131083
105 1040 1497 0.000441412 -0.000915722 0.00114308
106 1050 1496 0.000537065 -0.000901167 0.000960721
107 1060 1495 0.000644106 -0.000886714 0.000766764
108 1070 1494 0.000756577 -0.000863946 0.000566226
109 1080 1493 0.000867799 -0.000825229 0.000366534
110 1090 1492 0.000971343 -0.000766843 0.000176267
111 1100 1491 0.00106121 -0.000690662 3.44508e-06
112 1110 1490 0.00113185 -0.000603452 -0.000146215
113 1120 1489 0.0011792 -0.000513937 -0.0002707
114 1130 1488 0.00120198 -0.000429223 -0.000371513
115 1140 1487 0.00120232 -0.000352718 -0.000451775
116 1150 1486 0.00118555 -0.000284715 -0.000513962
117 1160 1485 0.00115927 -0.000224762 -0.000558377
118 1170 1484 0.0011313 -0.0001739 -0.000583082
119 1180 1483 0.00110706 -0.000135366 -0.000585271
120 1190 1482 0.00108802 -0.00011356 -0.00056334
121 1200 1481 0.00107241 -0.000111786 -0.00051844
122 1210 1480 0.00105757 -0.000129976 -0.000454454
123 1220 1479 0.00104228 -0.000163731 -0.000376775
124 1230 1478 0.00102779 -0.00020541 -0.00029087
125 1240 1477 0.00101737 -0.000246661 -0.000201745
126 1250 1476 0.0010146 -0.000280745 -0.000114414
127 1260 1475 0.00102162 -0.000303292 -3.45961e-05
128 1270 1474 0.00103798 -0.000311405 3.1331e-05
129 1280 1473 0.0010608 -0.000302506 7.76317e-05
130 1290 1472 0.00108631 -0.000274826 0.000101286
131 1300 1471 0.00111224 -0.000229639 0.000103818
132 1310 1470 0.00113873 -0.000172873 9.15875e-05
133 1320 1469 0.00116702 -0.000113657 7.35343e-05
134 1330 1468 0.0011975 -6.04301e-05 5.79506e-05
135 1340 1467 0.00122878 -1.75526e-05 5.00661e-05
136 1350 1466 0.00125825 1.52093e-05 5.11174e-05
137 1360 1465 0.00128412 4.02272e-05 5.86155e-05
138 1370 1464 0.00130778 5.8723e-05 6.76621e-05
139 1380 1463 0.0013341 6.89861e-05 7.31044e-05
140 1390 1462 0.00136913 6.67344e-05 7.23073e-05
141 1400 1461 0.00141695 4.65884e-05 6.74949e-05
142 1410 1460 0.00147761 3.42827e-06 6.63787e-05
143 1420 1459 0.00154677 -6.64995e-05 8.05904e-05
144 1430 1458 0.00161669 -0.000164557 0.000122572
145 1440 1457 0.00167794 -0.000288897 0.000201474
146 1450 1456 0.00172226 -0.000434363 0.000319034
147 1460 1455 0.00174565 -0.000593646 0.000467788
148 1470 1454 0.00174946 -0.000759286 0.000632296
149 1480 1453 0.00173842 -0.000925202 0.000792302
150 1490 1452 0.00171661 -0.00108675 0.000926978
151 1500 1451 0.00168461 -0.00123965 0.00101957
152 1510 1450 0.00163994 -0.0013789 0.00106113
153 1520 1449 0.00157989 -0.00149887 0.00105177
154 1530 1448 0.00150502 -0.00159475 0.000998941
155 1540 1447 0.00142069 -0.00166409 0.000913867
156 1550 1446 0.00133531 -0.0017071 0.000807498
157 1560 1445 0.00125631 -0.00172532 0.000688554
158 1570 1444 0.00118692 -0.00171953 0.000563668
159 1580 1443 0.00112606 -0.00168877 0.000438421
160 1590 1442 0.00107083 -0.0016314 0.00031809
161 1600 1441 0.00101917 -0.00154798 0.000207682
162 1610 1440 0.00097077 -0.00144408 0.000111254
163 1620 1439 0.00092621 -0.00133124 3.11596e-05
164 1630 1438 0.0008856 -0.00122459 -3.20868e-05
165 1640 1437 0.000847741 -0.00113771 -7.96534e-05
166 1650 1436 0.000809827 -0.00107757 -0.000114661
167 1660 1435 0.000767777 -0.00104239 -0.000142372
168 1670 1434 0.000717716 -0.0010237 -0.000168867
169 1680 1433 0.000658341 -0.00101077 -0.000198214
170 1690 1432 0.000592548 -0.000994493 -0.000230522
171 1700 1431 0.000527807 -0.000968795 -0.000262666
172 1710 1430 0.000475404 -0.000929865 -0.000290841
173 1720 1429 0.000447776 -0.00087532 -0.00031284
174 1730 1428 0.000454041 -0.000804514 -0.000328886
175 1740 1427 0.000495658 -0.000719284 -0.000341044
176 1750 1426 0.000564616 -0.000624 -0.000351757
177 1760 1425 0.000645612 -0.000524543 -0.000362133
178 1770 1424 0.000721679 -0.00042662 -0.000370599
179 1780 1423 0.000780698 -0.000334231 -0.000372694
180 1790 1422 0.000819287 -0.000249056 -0.000362605
181 1800 1421 0.000842078 -0.00017076 -0.000336407
182 1810 1420 0.000857717 -9.75947e-05 -0.000295409
183 1820 1419 0.000874551 -2.7006e-05 -0.000246996
184 1830 1418 0.00089814 4.35539e-05 -0.000201983
185 1840 1417 0.000930876 0.000115404 -0.000170028
186 1850 1416 0.000972825 0.000187257 -0.000155979
187 1860 1415 0.00102236 0.00025447 -0.000158775
188 1870 1414 0.00107618 0.000309718 -0.000172849
189 1880 1413 0.00112953 0.000345005 -0.000190834
190 1890 1412 0.00117695 0.000354411 -0.000206128
191 1900 1411 0.00121356 0.000336415 -0.000213708
192 1910 1410 0.00123606 0.00029485 -0.000209268
193 1920 1409 0.00124345 0.000238117 -0.000188264
194 1930 1408 0.00123765 0.000176836 -0.000146643
195 1940 1407 0.001224 0.000120727 -8.32799e-05
196 1950 1406 0.00121006 7.57902e-05 -2.41168e-06
197 1960 1405 0.00120283 4.27212e-05 8.60133e-05
198 1970 1404 0.00120547 1.70525e-05 0.000168932
199 1980 1403 0.00121559 -8.93851e-06 0.000234328
200 1990 1402 0.00122604 -4.30623e-05 0.000274501
18000 200
1 0 1801 0.00862557 0.00809182 0.00817806
2 10 1800 0.00849319 0.00795992 0.00802812
3 20 1799 0.00812534 0.00758399 0.00761541
4 30 1798 0.00760056 0.00703556 0.00701948
5 40 1797 0.00701128 0.00639934 0.00633659
6 50 1796 0.00643208 0.0057455 0.00564999
7 60 1795 0.00590443 0.00511724 0.00501412
8 70 1794 0.00543859 0.00453362 0.00445341
9 80 1793 0.00502507 0.00399991 0.00397
10 90 1792 0.0046478 0.00351703 0.00355424
11 100 1791 0.00429382 0.0030859 0.0031932
12 110 1790 0.00395782 0.00270709 0.00287563
13 120 1789 0.00364153 0.00237885 0.00259366
14 130 1788 0.00334978 0.00209585 0.00234246
15 140 1787 0.00308603 0.00184937 0.00211931
16 150 1786 0.0028497 0.00162863 0.00192289
17 160 1785 0.00263619 0.00142267 0.00175315
18 170 1784 0.00243856 0.00122207 0.00161076
19 180 1783 0.00224968 0.00102004 0.00149637
20 190 1782 0.00206436 0.00081298 0.00140988
21 200 1781 0.00188129 0.000600762 0.00134952
22 210 1780 0.00170387 0.000386994 0.00131072
23 220 1779 0.00153903 0.000178656 0.00128566
24 230 1778 0.00139459 -1.52838e-05 0.00126429
25 240 1777 0.00127686 -0.000185936 0.00123653
26 250 1776 0.00118921 -0.000326372 0.00119522
27 260 1775 0.00113167 -0.000432772 0.00113841
28 270 1774 0.00110092 -0.000504625 0.00106939
29 280 1773 0.00109051 -0.000544036 0.000994919
30 290 1772 0.00109158 -0.000554531 0.000922619
31 300 1771 0.00109446 -0.000540176 0.000858735
32 310 1770 0.00109105 -0.000505653 0.000806903
33 320 1769 0.00107707 -0.00045695 0.000767805
34 330 1768 0.00105292 -0.000401814 0.000739753
35 340 1767 0.00102248 -0.000349315 0.000720134
36 350 1766 0.000990891 -0.000308174 0.000706965
37 360 1765 0.00096255 -0.000284109 0.000699719
38 370 1764 0.000939842 -0.000277454 0.000699118
39 380 1763 0.000922461 -0.00028274 0.000706276
40 390 1762 0.000907195 -0.000290887 0.000721968
41 400 1761 0.000888225 -0.0002929 0.000746626
42 410 1760 0.000857856 -0.000282935 0.000780488
43 420 1759 0.000807926 -0.000259186 0.000823956
44 430 1758 0.000731901 -0.000222569 0.000877778
45 440 1757 0.000627206 -0.000174562 0.00094208
46 450 1756 0.000496751 -0.00011601 0.00101512
47 460 1755 0.00034866 -4.76785e-05 0.00109305
48 470 1754 0.000194415 2.81981e-05 0.00117023
49 480 1753 4.65589e-05 0.00010692 0.00123996
50 490 1752 -8.32892e-05 0.000181892 0.00129529
51 500 1751 -0.000186118 0.000246535 0.00132982
52 510 1750 -0.000257114 0.000296298 0.00133886
53 520 1749 -0.000297037 0.000329566 0.00132062
54 530 1748 -0.000312247 0.000347099 0.00127686
55 540 1747 -0.000312758 0.00035074 0.00121262
56 550 1746 -0.000309033 0.000342365 0.00113468
57 560 1745 -0.00030846 0.000323546 0.00104934
58 570 1744 -0.000312841 0.00029578 0.000960472
59 580 1743 -0.000318268 0.000260929 0.000869314
60 590 1742 -0.000317447 0.000221619 0.000776091
61 600 1741 -0.000303399 0.000181657 0.000682322
62 610 1740 -0.000272917 0.000146436 0.000592313
63 620 1739 -0.00022787 0.000122878 0.000513016
64 630 1738 -0.000173779 0.000118471 0.000452525
65 640 1737 -0.000117032 0.000139407 0.000417663
66 650 1736 -6.21566e-05 0.000188369 0.000411419
67 660 1735 -1.03335e-05 0.000263145 0.000431547
68 670 1734 4.04689e-05 0.000357041 0.000471202
69 680 1733 9.39993e-05 0.000461205 0.000521529
70 690 1732 0.00015329 0.000567764 0.000575128
71 700 1731 0.00021827 0.00067189 0.000628154
72 710 1730 0.000285013 0.000771554 0.000679424
73 720 1729 0.000347573 0.000865449 0.00072806
74 730 1728 0.000401277 0.000950774 0.000772181
75 740 1727 0.000444907 0.00102263 0.000809243
76 750 1726 0.000480547 0.00107564 0.000837158
77 760 1725 0.000511511 0.00110662 0.000855396
78 770 1724 0.000540106 0.00111622 0.0008657
79 780 1723 0.000566848 0.00110809 0.000871731
80 790 1722 0.000590662 0.00108648 0.000877347
81 800 1721 0.000609194 0.00105416 0.000884326
82 810 1720 0.000619349 0.0010117 0.000891604
83 820 1719 0.000618511 0.000958323 0.000896834
84 830 1718 0.000605986 0.000892965 0.000899083
85 840 1717 0.000583363 0.000815065 0.000900318
86 850 1716 0.000553676 0.000724841 0.000904889
87 860 1715 0.000520489 0.000623313 0.000917909
88 870 1714 0.000487293 0.000512254 0.000943739
89 880 1713 0.000456737 0.000394192 0.000984908
90 890 1712 0.00043 0.000272383 0.00104127
91 900 1711 0.000406812 0.000150541 0.00111017
92 910 1710 0.000386134 3.23184e-05 0.00118815
93 920 1709 0.0003672 -7.92842e-05 0.00127275
94 930 1708 0.000350245 -0.000182354 0.00136307
95 940 1707 0.00033628 -0.00027617 0.00145811
96 950 1706 0.000326161 -0.000360708 0.00155412
97 960 1705 0.000319841 -0.000435554 0.0016434
98 970 1704 0.000316467 -0.000498889 0.00171516
99 980 1703 0.000315698 -0.000547411 0.00175799
100 990 1702 0.000319251 -0.000577516 0.00176271
101 1000 1701 0.000330963 -0.000587348 0.00172471
102 1010 1700 0.000355306 -0.000578663 0.0016451
103 1020 1699 0.000395476 -0.000557056 0.00152959
104 1030 1698 0.000452183 -0.00053001 0.00138534
105 1040 1697 0.00052352 -0.000503688 0.00121778
106 1050 1696 0.000605697 -0.000480318 0.00102953
107 1060 1695 0.000693955 -0.000457676 0.000822047
108 1070 1694 0.000782967 -0.000430845 0.000598313
109 1080 1693 0.000867309 -0.000395249 0.000364376
110 1090 1692 0.000942092 -0.000349557 0.000129066
111 1100 1691 0.00100304 -0.000297049 -9.76094e-05
112 1110 1690 0.00104639 -0.000244725 -0.000306508
113 1120 1689 0.00106946 -0.000200218 -0.000490567
114 1130 1688 0.0010718 -0.000168076 -0.000644672
115 1140 1687 0.00105596 -0.000147915 -0.00076513
116 1150 1686 0.00102761 -0.000135737 -0.000849316
117 1160 1685 0.000994284 -0.00012739 -0.000895733
118 1170 1684 0.000963279 -0.000121694 -0.000904369
119 1180 1683 0.000939685 -0.000121467 -0.000877189
120 1190 1682 0.000925421 -0.000132148 -0.0008187
121 1200 1681 0.000919424 -0.000158779 -0.000736219
122 1210 1680 0.000918956 -0.00020292 -0.00063894
123 1220 1679 0.000921451 -0.000261543 -0.000536035
124 1230 1678 0.000926048 -0.000328611 -0.00043476
125 1240 1677 0.000933839 -0.000397917 -0.000339746
126 1250 1676 0.000946673 -0.00046505 -0.000253577
127 1260 1675 0.000965415 -0.000527392 -0.000177921
128 1270 1674 0.000988892 -0.000582702 -0.000114577
129 1280 1673 0.00101448 -0.000628067 -6.57359e-05
130 1290 1672 0.00104007 -0.000660739 -3.30048e-05
131 1300 1671 0.00106594 -0.000680485 -1.601e-05
132 1310 1670 0.00109453 -0.000691075 -1.17896e-05
133 1320 1669 0.00112816 -0.000698857 -1.55057e-05
134 1330 1668 0.00116667 -0.000709159 -2.2074e-05
135 1340 1667 0.00120684 -0.000723451 -2.80126e-05
136 1350 1666 0.00124389 -0.000739457 -3.23437e-05
137 1360 1665 0.0012742 -0.000753778 -3.58431e-05
138 1370 1664 0.00129778 -0.000764728 -3.96544e-05
139 1380 1663 0.00131888 -0.000773696 -4.42776e-05
140 1390 1662 0.00134389 -0.000784929 -4.88536e-05
141 1400 1661 0.00137803 -0.000804361 -5.02429e-05
142 1410 1660 0.00142271 -0.000838071 -4.21854e-05
143 1420 1659 0.00147501 -0.000890753 -1.55855e-05
144 1430 1658 0.00152861 -0.000964539 3.96857e-05
145 1440 1657 0.00157529 -0.00105839 0.000131559
146 1450 1656 0.00160748 -0.00116838 0.000261934
147 1460 1655 0.00162088 -0.00128892 0.000424037
148 1470 1654 0.00161573 -0.00141444 0.0006027
149 1480 1653 0.00159561 -0.00154039 0.000777608
150 1490 1652 0.00156477 -0.00166281 0.00092813
151 1500 1651 0.00152541 -0.0017771 0.00103799
152 1510 1650 0.00147679 -0.0018772 0.00109827
153 1520 1649 0.00141673 -0.00195625 0.00110756
154 1530 1648 0.00134426 -0.00200837 0.00107018
155 1540 1647 0.00126172 -0.00203045 0.000993608
156 1550 1646 0.00117439 -0.00202263 0.000886032
157 1560 1645 0.0010881 -0.00198724 0.000754672
158 1570 1644 0.00100674 -0.00192695 0.000606236
159 1580 1643 0.000931758 -0.00184367 0.000448492
160 1590 1642 0.000863324 -0.00173905 0.000291001
161 1600 1641 0.000801697 -0.00161642 0.000144152
162 1610 1640 0.000747514 -0.00148272 1.68617e-05
163 1620 1639 0.000701282 -0.00134874 -8.54421e-05
164 1630 1638 0.000662505 -0.00122679 -0.000161245
165 1640 1637 0.000628734 -0.00112686 -0.000212328
166 1650 1636 0.000595205 -0.0010533 -0.000243361
167 1660 1635 0.000555695 -0.0010039 -0.000261282
168 1670 1634 0.000504723 -0.000971787 -0.000273578
169 1680 1633 0.000440311 -0.000948578 -0.000285813
170 1690 1632 0.000365519 -0.000926871 -0.000299932
171 1700 1631 0.000288267 -0.000900919 -0.000314637
172 1710 1630 0.000220081 -0.000866231 -0.000327501
173 1720 1629 0.000173702 -0.000819527 -0.000337401
174 1730 1628 0.00015936 -0.000759374 -0.000346086
175 1740 1627 0.000180623 -0.000686753 -0.000357978
176 1750 1626 0.000232062 -0.000604885 -0.00037786
177 1760 1625 0.000300683 -0.000518272 -0.000407693
178 1770 1624 0.000370928 -0.000431458 -0.000444738
179 1780 1623 0.000430598 -0.000348204 -0.000482201
180 1790 1622 0.00047443 -0.000271393 -0.000512042
181 1800 1621 0.000503761 -0.000203161 -0.000528573
182 1810 1620 0.0005238 -0.000144629 -0.000531205
183 1820 1619 0.000541013 -9.53534e-05 -0.000524897
184 1830 1618 0.000561363 -5.3244e-05 -0.000518046
185 1840 1617 0.00058927 -1.54874e-05 -0.000518933
186 1850 1616 0.000627099 1.97033e-05 -0.000532305
187 1860 1615 0.000674964 5.14603e-05 -0.000557807
188 1870 1614 0.000730726 7.59191e-05 -0.000591054
189 1880 1613 0.000790394 8.75587e-05 -0.000626009
190 1890 1612 0.000849088 8.15886e-05 -0.000656821
191 1900 1611 0.000902396 5.6205e-05 -0.000678268
192 1910 1610 0.000947548 1.37359e-05 -0.000685491
193 1920 1609 0.000983911 -3.96793e-05 -0.000673917
194 1930 1608 0.00101287 -9.56516e-05 -0.000640103
195 1940 1607 0.00103732 -0.000145825 -0.00058336
196 1950 1606 0.00106062 -0.000184218 -0.000507107
197 1960 1605 0.00108514 -0.000209022 -0.000418786
198 1970 1604 0.0011108 -0.000223295 -0.000327993
199 1980 1603 0.00113442 -0.000234013 -0.000243904
200 1990 1602 0.00115056 -0.00024949 -0.000173356
20000 200
1 0 2001 0.00908308 0.00849455 0.00816101
2 10 2000 0.00894265 0.00835751 0.00801448
3 20 1999 0.0085638 0.00796683 0.00760986
4 30 1998 0.00802517 0.00739472 0.00702391
5 40 1997 0.00741817 0.00672723 0.00635061
6 50 1996 0.0068159 0.0060365 0.00567165
7 60 1995 0.00625874 0.00536794 0.00504013
8 70 1994 0.00575707 0.00474227 0.00447934
9 80 1993 0.00530271 0.00416534 0.00399113
10 90 1992 0.00488142 0.00363736 0.00356679
11 100 1991 0.00448211 0.00315756 0.00319577
12 110 1990 0.00410094 0.00272454 0.00286987
13 120 1989 0.00374022 0.00233521 0.002584
14 130 1988 0.00340456 0.00198445 0.00233495
15 140 1987 0.00309711 0.00166594 0.00211986
16 150 1986 0.00281745 0.00137328 0.0019358
17 160 1985 0.0025614 0.001101 0.00178008
18 170 1984 0.002322 0.00084518 0.00165064
19 180 1983 0.00209157 0.000603572 0.00154606
20 190 1982 0.00186426 0.000375411 0.00146539
21 200 1981 0.00163878 0.000161277 0.00140727
22 210 1980 0.00141957 -3.68132e-05 0.00136847
23 220 1979 0.00121531 -0.000215397 0.00134282
24 230 1978 0.00103534 -0.000370141 0.00132144
25 240 1977 0.000886445 -0.000496908 0.0012949
26 250 1976 0.000771497 -0.00059266 0.00125642
27 260 1975 0.000689964 -0.000655841 0.00120425
28 270 1974 0.000638564 -0.000686245 0.00114182
29 280 1973 0.00061136 -0.000684541 0.00107556
30 290 1972 0.000600093 -0.000651855 0.00101201
31 300 1971 0.000595429 -0.000589933 0.000955889
32 310 1970 0.000588797 -0.000502138 0.000909178
33 320 1969 0.000574397 -0.000394625 0.000871437
34 330 1968 0.000550547 -0.000276713 0.000840695
35 340 1967 0.000519385 -0.000159935 0.000814701
36 350 1966 0.000484981 -5.58452e-05 0.000791935
37 360 1965 0.000451077 2.68992e-05 0.000772063
38 370 1964 0.000419779 8.50584e-05 0.000755904
39 380 1963 0.000391053 0.000121471 0.000745123
40 390 1962 0.000362209 0.000143285 0.000741825
41 400 1961 0.000327795 0.000158701 0.000747945
42 410 1960 0.000280761 0.000174076 0.000764636
43 420 1959 0.000214708 0.000192841 0.000792039
44 430 1958 0.000126047 0.000216355 0.00082939
45 440 1957 1.50056e-05 0.000245427 0.00087519
46 450 1956 -0.000114298 0.00028082 0.000927155
47 460 1955 -0.000254364 0.00032219 0.000982101
48 470 1954 -0.000395397 0.000366517 0.00103607
49 480 1953 -0.000526669 0.000407601 0.00108467
50 490 1952 -0.000638204 0.000437402 0.00112314
51 500 1951 -0.000722713 0.000448753 0.00114628
52 510 1950 -0.000777548 0.000437959 0.00114925
53 520 1949 -0.000805592 0.000405855 0.00112922
54 530 1948 -0.000814066 0.00035684 0.0010865
55 540 1947 -0.000811947 0.000296698 0.00102462
56 550 1946 -0.000806982 0.00023063 0.00094925
57 560 1945 -0.000803104 0.000162297 0.000866168
58 570 1944 -0.000799258 9.38097e-05 0.000779264
59 580 1943 -0.000790242 2.62759e-05 0.000690204
60 590 1942 -0.00076925 -3.93444e-05 0.000599602
61 600 1941 -0.00073099 -0.000101241 0.000508916
62 610 1940 -0.000673863 -0.000155933 0.000421861
63 620 1939 -0.000600285 -0.000198177 0.000344463
64 630 1938 -0.000515656 -0.000221919 0.000283717
65 640 1937 -0.000426585 -0.00022204 0.000245643
66 650 1936 -0.000338445 -0.000196231 0.000233193
67 660 1935 -0.000253408 -0.0001461 0.000244683
68 670 1934 -0.00017045 -7.68041e-05 0.000274344
69 680 1933 -8.68884e-05 4.81499e-06 0.000314747
70 690 1932 -6.22415e-07 9.26796e-05 0.000359627
71 700 1931 8.75419e-05 0.00018302 0.000405751
72 710 1930 0.0001732 0.000274126 0.000452408
73 720 1929 0.000250395 0.000364582 0.00049941
74 730 1928 0.000315204 0.000451261 0.00054574
75 740 1927 0.000368054 0.000528709 0.000589687
76 750 1926 0.000413198 0.000590718 0.00062968
77 760 1925 0.000456162 0.000633076 0.000665104
78 770 1924 0.000501087 0.000655485 0.000697045
79 780 1923 0.00054937 0.00066135 0.000728138
80 790 1922 0.000599585 0.00065576 0.000760703
81 800 1921 0.000648304 0.000643098 0.000794575
82 810 1920 0.000691676 0.000625651 0.000826872
83 820 1919 0.000727378 0.000603518 0.000853873
84 830 1918 0.000755705 0.000575332 0.000873435
85 840 1917 0.000778833 0.000539237 0.000886478
86 850 1916 0.000799037 0.000493752 0.000896959
87 860 1915 0.000817602 0.000438322 0.000910572
88 870 1914 0.00083466 0.000373482 0.00093287
89 880 1913 0.000849136 0.000300847 0.000967719
90 890 1912 0.000858989 0.000223078 0.0010166
91 900 1911 0.000861723 0.000143717 0.00107876
92 910 1910 0.000854993 6.68121e-05 0.00115218
93 920 1909 0.000837869 -3.57858e-06 0.00123484
94 930 1908 0.000811921 -6.40579e-05 0.00132531
95 940 1907 0.000780957 -0.000112612 0.00142144
96 950 1906 0.00074948 -0.000148836 0.00151802
97 960 1905 0.000720811 -0.000173242 0.00160544
98 970 1904 0.000696245 -0.000186226 0.00167126
99 980 1903 0.000676093 -0.000187656 0.00170385
100 990 1902 0.000661835 -0.000177479 0.00169608
101 1000 1901 0.000657157 -0.000156985 0.00164643
102 1010 1900 0.000666579 -0.000129858 0.00155837
103 1020 1899 0.000693335 -0.00010201 0.00143857
104 1030 1898 0.000737989 -7.96738e-05 0.00129418
105 1040 1897 0.000798338 -6.65849e-05 0.00112998
106 1050 1896 0.00087045 -6.20648e-05 0.00094758
107 1060 1895 0.000949793 -6.13266e-05 0.00074767
108 1070 1894 0.00103096 -5.78405e-05 0.000533026
109 1080 1893 0.00110763 -4.65083e-05 0.000309871
110 1090 1892 0.00117367 -2.6233e-05 8.72777e-05
111 1100 1891 0.00122401 -7.79303e-07 -0.000124909
112 1110 1890 0.00125487 2.26706e-05 -0.000318469
113 1120 1889 0.00126348 3.68486e-05 -0.000488073
114 1130 1888 0.00124852 3.78005e-05 -0.000630939
115 1140 1887 0.00121132 2.62759e-05 -0.00074543
116 1150 1886 0.00115687 6.297e-06 -0.000829738
117 1160 1885 0.00109318 -1.80109e-05 -0.000881593
118 1170 1884 0.00102871 -4.51159e-05 -0.000899101
119 1180 1883 0.000969518 -7.66736e-05 -0.000882163
120 1190 1882 0.000917599 -0.000115954 -0.000833955
121 1200 1881 0.000871348 -0.000165221 -0.000761302
122 1210 1880 0.00082764 -0.000223678 -0.000673258
123 1220 1879 0.000784101 -0.000287348 -0.000578657
124 1230 1878 0.000740626 -0.000351003 -0.000484118
125 1240 1877 0.00069957 -0.000410624 -0.000393144
126 1250 1876 0.00066418 -0.000464586 -0.000306782
127 1260 1875 0.000636322 -0.000512831 -0.000225598
128 1270 1874 0.000615477 -0.000554888 -0.000151506
129 1280 1873 0.000599759 -0.000588463 -8.78291e-05
130 1290 1872 0.000587853 -0.000610133 -3.77333e-05
131 1300 1871 0.000580635 -0.000617815 -2.46067e-06
132 1310 1870 0.000580828 -0.000612731 1.95435e-05
133 1320 1869 0.000590697 -0.000598905 3.20262e-05
134 1330 1868 0.000609912 -0.000580537 3.90204e-05
135 1340 1867 0.000635352 -0.000559682 4.2689e-05
136 1350 1866 0.000663101 -0.000536167 4.2497e-05
137 1360 1865 0.000690931 -0.000509436 3.62334e-05
138 1370 1864 0.000719378 -0.00048049 2.19977e-05
139 1380 1863 0.000750754 -0.000452652 -2.37172e-07
140 1390 1862 0.000787497 -0.000431153 -2.79968e-05
141 1400 1861 0.000830904 -0.000422085 -5.6113e-05
142 1410 1860 0.000880076 -0.000431348 -7.65572e-05
143 1420 1859 0.000931794 -0.000463664 -7.90375e-05
144 1430 1858 0.000981118 -0.00052156 -5.2899e-05
145 1440 1857 0.0010221 -0.000604503 1.01765e-05
146 1450 1856 0.00104935 -0.000708815 0.000113242
147 1460 1855 0.00106017 -0.000828834 0.000251887
148 1470 1854 0.00105559 -0.000958917 0.000414038
149 1480 1853 0.00103965 -0.0010949 0.000581746
150 1490 1852 0.0010171 -0.00123399 0.000734613
151 1500 1851 0.000990668 -0.00137328 0.000854542
152 1510 1850 0.000960446 -0.00150846 0.000929814
153 1520 1849 0.000925287 -0.00163354 0.000956497
154 1530 1848 0.000884662 -0.00174212 0.000937419
155 1540 1847 0.00084001 -0.00182928 0.000879908
156 1550 1846 0.000794795 -0.00189282 0.000793219
157 1560 1845 0.000752611 -0.00193296 0.000686382
